,Id,SalePrice
684,1812,193947.77584647122
685,117,157580.3463632738
686,1142,206656.98211479074
687,2342,440602.08722589735
688,927,157093.11474303415
689,2478,193651.64266661688
690,655,79820.84248630701
691,2064,123320.52401517842
692,369,294975.20104263525
693,2239,109253.8519447438
694,2732,214286.46314977127
695,1653,142782.76257996613
696,959,234517.79029533977
697,2395,361285.5964210797
698,1412,99097.55114718429
699,271,240960.592787239
700,1484,126624.27442380218
701,1497,160229.19636005102
702,552,165795.49957435558
703,2,132679.08643904066
704,1855,297819.84908643994
705,4,272442.8732396121
706,2292,136623.33311124926
707,134,138353.70068591324
708,646,96396.0492477041
709,42,323647.6428822339
710,532,232764.50357387995
711,713,77700.40928477822
712,2561,141495.2786153481
713,2360,118812.2006068662
714,1333,120637.28879668599
715,1407,223151.51110078132
716,2892,299953.3831059553
717,574,199850.37192814949
718,1227,195522.39194838927
719,2591,193087.255835426
720,1476,213636.8000539176
721,1125,272137.6210477761
722,1446,143534.6072042151
723,408,129237.25082367344
724,1101,289671.40478494595
725,2251,184634.63832965915
726,373,170287.9246703621
727,2554,129801.39147215155
728,2382,261914.7603472459
729,1985,73527.54387314671
730,519,251155.43673973213
731,1093,200132.82948613403
732,864,238056.91586859358
733,2889,134639.47396284482
734,2308,212494.69029320887
735,986,167628.53708473223
736,1302,145404.6438876133
737,585,149167.60554882642
738,2708,152755.3805073987
739,147,136263.00970022136
740,1441,217065.46781483074
741,383,187438.81585884411
742,285,150045.7551971024
743,181,97588.08647194102
744,358,203913.1052542624
745,780,167178.92933484336
746,258,193968.82009722397
747,1865,224993.78652132966
748,692,108691.75562335926
749,2902,329905.3131174508
750,508,256993.4362769181
751,2638,168362.2463879902
752,36,143192.1375531281
753,611,173530.3433800984
754,2281,163911.56042973645
755,1678,122450.67154445729
756,1696,470943.245863589
757,1557,71923.52526429281
758,2180,179321.29196469736
759,1726,212282.75683237056
760,951,139441.51324324415
761,267,215758.67006422413
762,2706,140048.61966576782
763,2221,263674.6157358548
764,1357,161882.06623160763
765,2901,310146.1695909506
766,347,170563.87303491565
767,2164,190350.1514912913
768,1586,298867.1849336017
769,360,138906.49799646236
770,1769,270192.8104377853
771,2617,156567.13505060106
772,1879,112316.04823108666
773,991,233705.05225849868
774,1535,129589.68262247437
775,1191,144254.41314174887
776,1579,223038.95392740757
777,1882,180768.11571019347
778,1510,146574.8704564907
779,2196,165491.77306739302
780,1845,171810.6191738231
781,2336,412348.2086374916
782,942,87269.02015324074
783,861,128219.62977760323
784,2555,127411.53058869159
785,1392,176268.48349318354
786,2099,252537.75520215847
787,1543,119930.30349712272
788,948,300420.91232725757
789,1239,190140.82364417153
790,22,166122.79711837598
791,2796,246002.7608713927
792,2747,181986.95057217867
793,92,285123.8892063582
794,210,152708.65216493473
795,1858,203865.49173554796
796,2228,168329.44812317367
797,447,258699.73659097336
798,827,249604.05028571928
799,1649,185150.92521184756
800,682,128304.37887420342
801,2698,89843.78654886087
802,494,170354.17186399284
803,214,71553.89571787039
804,2441,244130.07903999416
805,2679,115784.0704638473
806,1336,124086.65402566823
807,465,171047.82104560034
808,1524,143931.1332961269
809,2543,101340.70244713908
810,631,147853.73802918906
811,2452,313167.5089495132
812,228,142988.86767364337
813,126,170722.44824603922
814,1092,238414.80819539566
815,1122,222890.81549926166
816,932,231377.69578578664
817,1980,90729.74005970023
818,2171,96569.13202187596
819,551,160878.78224795902
820,2768,149115.60698256508
821,2056,106038.76711544282
822,1159,356184.06780908303
823,2645,122840.39474326759
824,1174,156682.24499284872
825,2266,205424.89214105834
826,2462,387675.4926878334
827,1219,144628.2614149322
828,2922,180397.8551062272
829,118,144190.21577606892
830,474,154388.94095922983
831,2576,155590.6660509971
832,872,280077.34998416295
833,1077,201635.0184647473
834,1536,150828.7777767242
835,1150,124527.68175730709
836,2341,345614.3142910485
837,1931,160799.43399119037
838,2785,138906.51218269387
839,2538,123274.0967490118
840,597,202295.67537587925
841,464,182742.07005976106
842,233,159324.26055610832
843,2169,128149.35610003039
844,2123,173492.8652504631
845,1867,173557.39333850335
846,137,246318.1426177558
847,515,249067.08417647745
848,933,112262.72465028886
849,2784,158722.52261801463
850,972,162241.715644504
851,599,162950.86158115754
852,2614,120879.57967096093
853,2582,132979.35685978073
854,1409,168273.44370175677
855,175,101848.15986338272
856,352,262796.5032747446
857,976,89826.17362953196
858,2134,191379.97303790355
859,984,109246.91789165518
860,2396,357899.9558279337
861,1673,125246.4317998646
862,404,125578.66189521516
863,607,165590.02651069607
864,814,137789.75330221993
865,868,191655.29922969206
866,2271,201113.40347370808
867,1633,238578.52952794047
868,337,178567.19784229074
869,2765,170468.90168258996
870,1746,228469.25624672504
871,368,356157.33515877696
872,2806,207275.95936481882
873,1662,195185.77858842703
874,1234,218338.7991692083
875,1373,120914.68908595655
876,1672,101469.46394326127
877,1939,114914.30460624002
