,Id,SalePrice
110,343,165012.88189408314
111,386,258481.3086723818
112,2005,136577.56483899476
113,2908,102557.78369140733
114,1814,211019.98500438064
115,2446,462848.4678220748
116,208,169755.02820892364
117,1679,123945.1342525814
118,822,301373.9488577064
119,6,183519.21155111305
120,1781,384194.7974356648
121,2397,282963.7824705518
122,2340,284448.0234231268
123,1618,172662.5118495659
124,2843,140329.7202141634
125,1061,352884.7342574207
126,2786,94810.282254274
127,1935,114060.58828914864
128,1341,117318.27766956488
129,521,300358.3596984544
130,2136,111226.62056338959
131,996,184443.1592123984
132,227,136415.08161666346
133,135,154590.3580837263
134,1167,165784.77725396922
135,294,220114.19255579478
136,1776,201880.51246556756
137,540,190942.71938425495
138,1717,190836.64320895693
139,2303,103760.05165419882
140,116,180176.350540212
141,127,117153.64965119254
142,1371,157553.20042485
143,1014,205723.4540849136
144,1507,81556.61473592531
145,702,163001.7212720235
146,750,200550.9233053234
147,261,157655.73581707684
148,1559,62017.28663659244
149,577,243608.89470264525
150,2812,226326.92236788117
151,2080,173418.87192558905
152,1368,106638.84864563876
153,2376,96779.0942803119
154,659,99263.59583530447
155,1235,105905.88187917124
156,332,50497.808585670165
157,1917,137619.82504770294
158,2094,261053.0654685843
159,1460,306839.5463456793
160,1471,183850.66565587698
161,1509,116300.25078613954
162,1922,105874.7681563416
163,433,395450.8879825149
164,460,266405.9953915618
165,1116,253817.02603996557
166,1137,164933.01977544854
167,53,182566.50393791212
168,2354,259360.14411759074
169,1475,198505.79603194108
170,1761,487016.4634846186
171,842,114232.64222782123
172,2739,158417.29490054492
173,2509,185216.9174024859
174,1007,224329.53510618798
175,2610,188804.8436819454
176,1952,84627.62603761107
177,2719,150842.11493675772
178,2921,73328.10688146629
179,1966,119767.46110749082
180,292,126118.1537997885
181,1204,224907.86182746617
182,1829,261469.3422020101
183,2419,202446.9621008772
184,391,169241.6671849265
185,798,158809.09996758203
186,481,199227.15396405902
187,193,225872.56611907145
188,555,110061.71649783503
189,899,74942.35694863528
190,2357,207526.21918673464
191,328,100514.5276762376
192,1356,133010.98337658413
193,1154,89706.5440919975
194,1730,173272.18316691858
195,2249,147925.84246028474
196,1119,284305.4070261846
197,2856,129903.63039530985
198,1394,147165.88722209877
199,2587,139833.2122289251
200,61,321474.3935264095
201,2661,210791.39564782736
202,2711,141148.0445684619
203,1147,191508.97004724806
204,757,160860.33535820793
205,2623,95668.35831420336
206,2378,161582.2190399972
207,1413,149053.75453535898
208,1722,230443.29093540309
209,1112,214809.78506967967
210,1623,186894.99877096782
211,1201,192791.765510662
212,1513,83622.88130317614
213,957,512812.72605344374
214,1171,263175.35645940003
215,1145,218614.01150926965
216,2726,251994.8458725924
217,703,170083.1626804903
218,760,68776.06232539454
219,1964,104494.14745730572
220,2512,193571.4368548987
221,159,187131.33065625472
222,1281,181182.87971874716
223,468,176281.8163742011
224,290,137809.38618388237
225,665,127059.96657759472
226,1463,293275.78257194563
227,1792,239529.64021374471
228,923,140146.850786373
229,500,284933.094808932
230,1408,138879.18269959913
231,331,44152.8098379336
232,170,124794.47092536042
233,2192,76104.00543356457
234,2571,359847.1360133493
235,2314,174737.07989459223
236,2647,96125.65347265237
237,422,352988.3991550036
238,2457,356951.7171380182
239,1838,196198.76803355722
240,2805,281024.4810478474
241,1645,162333.07495814594
242,1711,292448.17372937896
243,2825,260455.7297740006
244,322,319204.38363271346
245,2103,269305.11721117725
246,342,155699.80649482185
247,600,87689.16558135086
248,488,192187.5778524545
249,1725,298348.748661606
250,2246,243103.94013869972
251,2847,175033.59582052642
252,806,263494.333185928
253,530,238334.14935089205
254,963,179654.33206640743
255,2678,54210.08790082508
256,171,66697.96632957025
257,2401,355067.98974061554
258,805,229769.60457449016
259,2259,223208.51114502107
260,1748,195207.112549267
261,1361,155208.68360053853
262,1677,134984.08845070616
263,1406,151473.91621585234
264,2322,253410.52850974107
265,688,182456.3500589694
266,143,120412.05020492728
267,804,216364.05089077813
268,1214,168692.45633254515
269,2828,156291.8307680722
270,1999,214523.36806576478
271,2467,214564.89570921578
272,2665,212929.8988568753
273,1538,386953.27506141283
274,398,85511.34061871585
275,2822,140154.70279711072
276,2157,145090.13648085098
277,1856,171900.51584700518
278,1269,116394.3326609286
279,2570,122505.54922620408
280,2320,275545.44830599823
281,1517,161171.35530944148
282,2304,81989.59568780428
283,1312,117702.7122686686
284,2012,151066.23748304066
285,506,251170.58227317862
286,2865,219531.26272750797
287,2367,130054.40295388654
288,554,134290.49742642764
289,238,135871.9101898354
290,1954,91617.79557961682
291,2488,182716.10508002952
292,2291,73322.81429491699
293,1969,100134.52659107096
294,2725,157900.05708439444
295,1482,145078.22816111502
296,2763,217037.61965060554
297,503,249116.42284600972
298,1584,228858.04904662364
299,1531,179458.69554015074
300,2210,191553.6252337247
301,459,300988.97218802234
302,556,114706.55493813456
303,1347,164028.95427327586
304,1290,85605.22582420366
305,1388,81623.16214432445
306,1571,376427.4199758144
307,2754,212423.13235567737
308,765,125623.6180993274
309,2494,110374.12601468043
310,2870,188342.39970167587
311,7,233632.96445677674
312,1114,225609.02159418812
313,2418,288051.4527759029
314,291,121765.25090687312
315,18,335171.1861394067
316,39,296165.4683705594
317,1001,264825.92104304413
318,2442,235700.88412131747
319,616,116196.45195400732
320,2680,54253.42339674855
321,1414,121392.18775253481
322,289,141409.25414724564
323,40,266314.7739219708
324,860,131106.42247516208
325,409,145025.12679224843
326,673,166748.55464675033
327,2427,182350.54197702173
328,2036,207542.84595017257
329,2564,146256.7839180159
330,642,162582.0932003072
331,1008,191246.4641691337
332,1908,165588.7061408381
333,2519,227577.9484180013
334,1369,136289.7667503514
335,2855,191837.83179056848
336,712,102005.57950440509
337,1943,97801.9946376108
338,1958,146801.18530539214
339,107,199816.32565224532
340,2295,205247.91100955004
341,704,111402.4861962708
342,676,124312.6889464024
343,259,190363.7343782693
344,93,280259.9384935136
345,106,257068.32785175502
346,2315,191510.45794100256
347,1050,94622.56754991412
348,1095,206910.1006031282
349,2709,128520.24803993918
350,758,151733.46594824176
351,1496,163334.7268832562
352,2370,134706.22765686674
353,2458,245065.36217269202
354,2733,114334.57489731233
355,161,283023.46147507365
356,726,179768.15413003025
357,845,210909.7997967311
358,947,276430.1175897513
359,2232,115505.20321975063
360,2563,160439.83622274367
361,2299,149537.94556315485
362,211,111874.2298633976
363,605,190471.55280155246
364,1478,217664.15543123713
365,2247,245137.91982946428
366,2274,221895.91142611968
367,2869,174157.40808966378
368,967,238977.03410037066
369,2656,51118.52961756298
370,667,242367.76448785246
371,1042,136348.61681640637
372,2023,206988.13487749
373,2447,350604.2264449814
374,2055,121649.4318223042
375,2275,271981.3150998951
376,2204,178292.32992881432
377,1563,241124.13094374567
378,483,208752.84538766503
379,796,110063.66084241442
380,1526,172890.2908415359
381,2042,207017.84564501978
382,442,308344.2424017091
383,1693,307923.9338734632
384,1468,217628.8114373025
385,1430,196333.07787220727
386,2605,215793.03263957734
387,1529,207576.68681544485
388,335,139826.44967231766
389,1287,131776.63617370254
390,31,102343.03541292768
391,1785,241861.18280480336
392,82,179492.6287442774
393,2620,134884.97985157467
394,252,205941.17038981197
395,721,48889.2474809812
396,2165,160582.82175257048
397,2316,177607.19062514015
398,775,125188.6177191445
399,1558,138690.48806282363
400,17,239611.26890096103
401,1022,230591.5194994005
402,925,117576.72477323105
403,438,277180.71697969874
404,1270,130493.89993263566
405,1272,105326.47724980005
406,215,167461.53919682128
407,266,233498.7249187893
408,2402,277632.89566761977
409,1250,147917.58044834386
410,1984,123977.47129068762
411,1279,150673.68973284232
412,377,266178.0135206634
413,1252,139506.8070517868
414,2156,274398.042109131
415,499,304067.56480471627
416,1374,127521.24555218598
417,2898,271283.710245867
418,401,100897.07396607415
419,2721,175782.997722479
420,2078,224724.02627733175
421,2589,114529.35243812556
422,1946,303789.57961161004
423,1334,137773.13533797805
424,2781,236466.10735245567
425,431,353891.4937605353
426,576,227073.0219722516
427,1474,222385.19276741962
428,2254,153717.67312486455
429,2155,286312.85384587076
430,885,112216.33696345703
431,643,134261.72055299222
432,1944,128261.04356537969
433,480,207345.35433357296
434,2845,93721.7874275434
435,2387,307664.87823926925
436,2407,203228.97359852953
437,2527,196818.81578215078
438,2514,180409.1905656127
439,629,192055.16319636483
440,80,217023.6597582054
441,1876,118804.41004020232
442,1546,126865.45358910231
443,2518,165101.4598452915
444,2347,171185.71957820182
445,783,189219.50940827653
446,1322,50869.34076448236
447,194,60495.748822951544
448,1770,288351.70266541996
449,2143,112559.71033782669
450,1229,218884.2327578711
451,511,270308.10628818546
452,46,202803.27999792807
453,1348,230218.18282026442
454,2465,213272.61029159155
455,387,254359.64577279292
456,873,200603.70175050263
457,1918,103342.93313495207
458,2764,260444.6436584146
459,2184,114667.64973254979
460,934,158148.30283499113
461,1920,107932.38435912406
462,2631,161826.03056169697
463,1768,486721.9147008298
464,2040,105310.00074844179
465,1749,220409.4460307872
466,834,232428.04049459018
467,1457,253320.84262079268
468,79,120908.48208268126
469,2302,101490.24098643468
470,1817,124064.40061745397
471,2755,241203.3231835895
472,359,172322.01510393788
473,2059,93844.85896471894
474,2092,262092.87039073475
475,2516,236050.22321414895
476,150,121496.08744881826
477,1656,145217.0460272526
478,83,127044.4947635011
479,2411,159371.15123792613
480,795,69560.7029468964
481,2312,253521.14602198987
482,2917,71042.40196056475
483,1624,198809.70363645244
484,2215,321325.98371427326
485,1211,144265.06555810446
486,1485,147205.23376920022
487,1024,161524.79745258176
488,570,189249.96599298425
489,2874,161148.16208572531
490,700,190561.07850493304
491,2756,226306.92510840768
492,2022,204442.18338271242
493,583,240740.32277537754
494,2392,324125.0135195002
495,2424,195528.4805855254
496,212,107829.31855564634
497,736,113601.11837036832
498,1610,171167.67658342986
499,890,109147.15514058567
500,467,176166.80682721524
501,578,276786.52689186385
502,1747,196134.68300251948
503,1149,169769.73889052618
504,2758,204188.0230682242
505,857,97012.8304024206
506,2219,308765.549904045
507,733,129779.49112253371
508,2909,115274.27250106836
509,1798,299291.26998286066
510,235,104701.07016119649
511,2366,129985.04491919081
512,1027,139825.025999188
513,1195,117403.19608602714
514,1303,6477.571978690685
515,148,177881.266189322
516,608,140375.13017385156
517,2515,208771.737611274
518,821,269433.52940339723
519,2500,284200.8774080598
520,745,109208.63340268697
521,741,151183.38735233055
522,1611,206033.0807850809
523,2532,111013.28578251379
524,1081,216938.01395591593
525,1692,374711.19555791497
526,2520,215611.04874569742
527,276,115175.95546421898
528,1992,130297.46087224854
529,663,-16987.505776154663
530,418,153998.5514626349
531,1733,180807.82711640012
532,2359,151129.4279182353
533,253,205535.88538959296
534,1518,162013.9427062956
535,2035,171888.76366702223
536,2919,50002.95174330854
537,1540,251318.31646732113
538,2120,145723.43319500424
539,1674,171581.13892074546
540,256,144942.22713443267
541,2361,67122.59165460407
542,978,64861.39511219386
543,2280,169137.00115151395
544,2095,242124.33175228676
545,1709,313812.2349090147
546,2801,249605.3516403216
547,1246,105845.67828357223
548,2373,131432.52176753304
549,1055,271014.2271333907
550,2017,136624.55533108168
551,1099,279628.16904959443
552,1344,105892.57325152805
553,835,217356.68949676538
554,1117,206924.36655761686
555,2043,65670.81857362535
556,2085,108781.73408718384
557,410,167873.6159113883
558,2650,155931.6007143253
559,2867,195309.74037616537
560,1668,99595.49353684188
561,1161,201387.6467470851
562,2122,162813.628067874
563,2539,133703.04206515034
564,1047,148329.45412161533
565,1445,100174.35763742754
566,541,95530.5711612229
567,569,200023.6452624409
568,1276,144856.9857589125
569,918,163715.57247880145
570,326,159421.5441845113
571,1936,94471.24102441
572,895,66839.5150726978
573,257,134814.5542696693
574,1241,179440.96632954833
575,1545,127696.79153957142
576,1189,164374.83266195844
577,270,145078.22816111502
578,2066,235691.8223502005
579,693,141624.0358402061
580,1259,221628.69914815517
581,2916,139113.35347627848
582,2321,277603.93626864563
583,1977,100731.85926554809
584,1895,158394.40766811176
585,1240,157238.6518849954
586,85,138000.6494657729
587,1823,98292.59751690057
588,825,256896.31284187443
589,110,208110.66605879233
590,697,144554.6132872897
591,2297,79065.65244715809
592,1231,123481.71606003612
593,1355,135149.7683966447
594,968,320429.722218218
595,584,264226.6826157167
596,1315,113562.09445428342
597,1606,137116.01025128062
598,206,119962.34553432901
599,1685,298739.56331241754
600,2016,121672.72431040174
601,869,235710.05976731505
602,2135,110570.05598350312
603,2346,198258.11581385345
604,2430,220037.01235262997
605,2198,98266.67404920151
606,2652,116668.3148719201
607,27,95490.44444924177
608,241,158007.97004355906
609,906,115937.39625735366
610,1506,101535.74894097439
611,2098,347506.2285465093
612,1435,199775.53671311628
613,2213,146240.20116862853
614,1274,167594.7363660714
615,743,8808.084009631682
616,1737,185786.4237155288
617,2797,289027.28483806783
618,2185,75677.21833045161
619,58,192007.50243632233
620,830,207300.42458690354
621,808,133521.0597541598
622,680,154142.02493374882
623,1153,96333.80740998461
624,1291,144817.15629661147
625,1818,184294.4233342717
626,2161,206275.46736949164
627,1883,120502.07178916415
628,350,322866.0002033884
629,2473,123373.3251717647
630,295,181751.0631473951
631,293,216796.6359867762
632,859,106323.82616442116
633,288,45897.1960961115
634,1578,138829.765896613
635,102,175320.49960507336
636,2831,173361.72947269626
637,1030,183494.9010051039
638,2551,121202.68910809158
639,1286,171204.7294967497
640,958,311672.06138627126
641,776,121686.33096950653
642,72,191069.03240667668
643,2263,254832.51560515817
644,1866,149498.1898124603
645,2876,61041.92522257933
646,2146,282742.5833959502
647,103,188302.08160343155
648,1500,156291.8307680722
649,492,209506.82491124212
650,167,127032.84455642075
651,2597,101025.48731805888
652,2685,113857.08682591363
653,1035,147746.16889212435
654,1220,39449.40976960704
655,2602,183512.87431446242
656,2159,213811.95452018006
657,695,191187.7475388965
658,1109,242428.52429226122
659,640,210567.86200288904
660,1652,154831.30860663706
661,2090,205247.18360821815
662,1188,185246.33866070496
663,2345,267519.30483507033
664,1059,355300.40753567446
665,2751,255243.77263388952
666,128,202128.107036891
667,1523,193535.25668070646
668,2925,142163.54232601234
669,2145,293629.26019141974
670,1121,228091.24496505532
671,566,305273.88928072364
672,565,225834.59551621886
673,1331,141929.50794488803
674,2928,83504.80161007121
675,156,125580.53072173696
676,797,153638.23398801492
677,327,73433.95861245273
678,2859,184914.96777855657
679,1453,102146.55719759915
680,1762,318477.74208488996
681,1868,217907.58396468108
682,1760,184732.6640796198
683,1113,263680.87299137004
684,1812,200093.80545081908
685,117,170434.06385943358
686,1142,193127.32117156254
687,2342,318852.6398252666
688,927,131336.72565298952
689,2478,210928.8396806122
690,655,47916.134892940696
691,2064,99885.85845597199
692,369,211240.4213563883
693,2239,145186.80455580115
694,2732,204158.43789972982
695,1653,160359.79870294305
696,959,230717.749086153
697,2395,300304.2052867421
698,1412,84465.36700170193
699,271,246284.39079478005
700,1484,145094.105920763
701,1497,105252.2883831888
702,552,197214.66525427822
703,2,144386.33698126493
704,1855,265625.3360644349
705,4,247821.5562338531
706,2292,153929.60095404633
707,134,130403.4092892973
708,646,118244.78437674325
709,42,290482.09612370515
710,532,212124.29781065806
711,713,94490.70934419375
712,2561,119392.41303069273
713,2360,119833.91476916848
714,1333,107939.89045995829
715,1407,247921.82624589087
716,2892,288838.60264640895
717,574,236219.8763662082
718,1227,181772.48174000916
719,2591,274407.9424171954
720,1476,201488.53917180363
721,1125,276534.609958231
722,1446,105445.42213372013
723,408,110745.41278109502
724,1101,295930.35002226377
725,2251,155068.69987206778
726,373,204696.0515662278
727,2554,117477.69582518534
728,2382,286720.3234720483
729,1985,79105.1765748673
730,519,222040.67497851932
731,1093,195783.225913778
732,864,271162.45847175503
733,2889,157694.01631688885
734,2308,206230.6511686112
735,986,170134.14686512313
736,1302,173854.97399213212
737,585,174877.21148778335
738,2708,132604.5747346975
739,147,120495.5693081349
740,1441,209801.23487611394
741,383,165102.325665773
742,285,129585.10377118428
743,181,119737.79857611007
744,358,169551.43517747842
745,780,173408.09445939015
746,258,219954.21813296824
747,1865,225229.46740583843
748,692,129930.02845522831
749,2902,306914.49090629513
750,508,280636.3790391923
751,2638,141202.8469551334
752,36,162377.5364941067
753,611,189568.3545721635
754,2281,125317.49824160148
755,1678,122290.2495484204
756,1696,361043.8830380802
757,1557,79294.77892503032
758,2180,140411.0310347301
759,1726,232229.67873444792
760,951,143056.5018669196
761,267,241117.4608481924
762,2706,115433.16268180637
763,2221,199456.4927503796
764,1357,171881.48374237202
765,2901,282921.9788678609
766,347,203891.6084271989
767,2164,200708.79847483285
768,1586,292866.50155866594
769,360,150334.00236517852
770,1769,235569.4851220711
771,2617,214441.49509039056
772,1879,123931.02565155263
773,991,210740.2232637051
774,1535,122220.72566706661
775,1191,147839.21144243918
776,1579,225620.61358764232
777,1882,145330.22399281722
778,1510,112247.09147763212
779,2196,154262.37444128105
780,1845,172067.4962086199
781,2336,349743.78957193694
782,942,105030.7777799736
783,861,106734.42353401094
784,2555,84511.12901864416
785,1392,137428.04432775834
786,2099,267906.5512155189
787,1543,146976.20568809
788,948,284670.69661537657
789,1239,160412.13230540056
790,22,187727.20438637456
791,2796,239920.31419174682
792,2747,157900.97671910567
793,92,298049.3686973618
794,210,162392.49441661782
795,1858,237549.1376512308
796,2228,216826.74240392225
797,447,216332.8115352657
798,827,224693.97462219285
799,1649,223601.3175379652
800,682,122895.16729959284
801,2698,129202.72783078527
802,494,192861.89490912977
803,214,94818.069914247
804,2441,255618.8650295008
805,2679,113070.24795472808
806,1336,114002.4156353891
807,465,199141.63591429632
808,1524,168580.30135257094
809,2543,118552.36464003011
810,631,112332.39109413975
811,2452,305778.25828747166
812,228,168465.69487134652
813,126,101908.55178486925
814,1092,204033.80637064547
815,1122,196981.35279733263
816,932,216962.7318463343
817,1980,94415.8586789807
818,2171,88020.60028497121
819,551,169332.56449600973
820,2768,175035.19541307056
821,2056,100284.872935071
822,1159,340990.9669715207
823,2645,146474.83083825756
824,1174,183339.37675288494
825,2266,216986.77163321088
826,2462,361488.2373758738
827,1219,112598.36150173654
828,2922,191131.38368626335
829,118,133449.88808140063
830,474,177528.69360069465
831,2576,159651.72376823018
832,872,258029.94688977458
833,1077,233297.75007798983
834,1536,149761.03618158543
835,1150,108279.46180726544
836,2341,272984.0316780013
837,1931,120248.90257249551
838,2785,102505.37473091975
839,2538,106541.45295136527
840,597,228194.454550314
841,464,212552.08080201334
842,233,264445.33418044006
843,2169,117195.5525588051
844,2123,165857.89421284574
845,1867,169554.71727498103
846,137,266943.95794412296
847,515,235908.71031723433
848,933,146058.30217669072
849,2784,177479.42166149308
850,972,157026.56757329946
851,599,166781.94687202031
852,2614,129501.33119908499
853,2582,129569.40568952454
854,1409,187120.6408990255
855,175,93051.28935630718
856,352,236778.8992066172
857,976,64926.22929742304
858,2134,220207.81201710633
859,984,71066.7175267369
860,2396,306731.0657902099
861,1673,164889.09922248946
862,404,130260.25941975554
863,607,146622.11169619512
864,814,155990.7269993542
865,868,219593.56218852836
866,2271,181221.5646905055
867,1633,238329.98896818812
868,337,206800.57325258828
869,2765,171758.3458153844
870,1746,223636.39283656317
871,368,292263.2856432436
872,2806,201545.0454814164
873,1662,187600.61324150016
874,1234,204543.78983089438
875,1373,116131.06411897088
876,1672,84628.67862988287
877,1939,104287.19310760067
